id,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11,L12,L13,L14,L15,L16,ping
21553,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,6.994
21554,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,7.16
21555,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,7.155
21556,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,7.703
21557,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,6.736
21558,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,7.137
21559,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,7.19
21560,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,7.082
21561,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,7.147
21562,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,7.214
21563,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,9.463
21564,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.402
21569,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,7.42
21570,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,7.17
21571,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,7.172
21572,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,8.078
21573,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,6.019
21574,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,7.137
21575,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,9.506
21576,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.833
21577,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,7.429
21578,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,7.426
21579,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,6.539
21580,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,11.298
21581,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.488
21582,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,5.799
21583,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,6.693
21584,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,7.773
21585,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,6.872
21586,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,11.033
21587,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.757
21595,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,7.906
21596,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.311
21597,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,6.398
21598,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,8.099
21603,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,10.298
21604,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,0.03
21605,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,18.14
21606,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,8.904
21607,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,0.025
21608,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,0.002
21609,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,10.469
21610,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,12.699
21611,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,0.03
21612,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,24.456
21613,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,5.31
21614,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,0.016
21615,4.281,4.643,11.32,3.326,4.281,4.643,11.32,3.326,4.281,4.643,11.32,3.326,4.281,4.643,11.32,3.326,0.003
21616,4.281,4.643,11.32,3.326,4.281,4.643,11.32,3.326,4.281,4.643,11.32,3.326,4.281,4.643,11.32,3.326,0.002
21617,4.281,4.643,11.32,3.326,4.281,4.643,11.32,3.326,4.281,4.643,11.32,3.326,4.281,4.643,11.32,3.326,6.628
21618,4.281,4.644,11.32,3.326,4.281,4.644,11.32,3.326,4.281,4.644,11.32,3.326,4.281,4.644,11.32,3.326,4.954
21619,4.281,4.644,11.32,3.326,4.281,4.644,11.32,3.326,4.281,4.644,11.32,3.326,4.281,4.644,11.32,3.326,7.088
21620,4.281,4.644,11.32,3.326,4.281,4.644,11.32,3.326,4.281,4.644,11.32,3.326,4.281,4.644,11.32,3.326,7.173
21621,4.281,4.643,11.32,3.326,4.281,4.643,11.32,3.326,4.281,4.643,11.32,3.326,4.281,4.643,11.32,3.326,7.302
21622,4.281,4.643,11.32,3.326,4.281,4.643,11.32,3.326,4.281,4.643,11.32,3.326,4.281,4.643,11.32,3.326,9.608
21623,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.384
21624,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,7.15
21625,4.281,4.644,11.32,3.325,4.281,4.644,11.32,3.325,4.281,4.644,11.32,3.325,4.281,4.644,11.32,3.325,6.883
21626,4.281,4.644,11.32,3.325,4.281,4.644,11.32,3.325,4.281,4.644,11.32,3.325,4.281,4.644,11.32,3.325,7.422
21627,4.281,4.644,11.32,3.325,4.281,4.644,11.32,3.325,4.281,4.644,11.32,3.325,4.281,4.644,11.32,3.325,9.985
21628,4.281,4.644,11.32,3.325,4.281,4.644,11.32,3.325,4.281,4.644,11.32,3.325,4.281,4.644,11.32,3.325,6.129
21629,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,5.392
21630,4.281,4.643,11.32,3.326,4.281,4.643,11.32,3.326,4.281,4.643,11.32,3.326,4.281,4.643,11.32,3.326,6.889
21631,4.281,4.643,11.32,3.326,4.281,4.643,11.32,3.326,4.281,4.643,11.32,3.326,4.281,4.643,11.32,3.326,7.182
21632,4.281,4.643,11.32,3.326,4.281,4.643,11.32,3.326,4.281,4.643,11.32,3.326,4.281,4.643,11.32,3.326,7.177
21633,4.281,4.644,11.32,3.326,4.281,4.644,11.32,3.326,4.281,4.644,11.32,3.326,4.281,4.644,11.32,3.326,7.225
21634,4.281,4.644,11.32,3.325,4.281,4.644,11.32,3.325,4.281,4.644,11.32,3.325,4.281,4.644,11.32,3.325,7.092
21635,4.281,4.644,11.32,3.325,4.281,4.644,11.32,3.325,4.281,4.644,11.32,3.325,4.281,4.644,11.32,3.325,8.591
21636,4.281,4.644,11.32,3.325,4.281,4.644,11.32,3.325,4.281,4.644,11.32,3.325,4.281,4.644,11.32,3.325,7.789
21637,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,35.656
21638,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,0.029
21639,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,0.003
21640,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,0.007
21641,4.281,4.644,11.32,3.325,4.281,4.644,11.32,3.325,4.281,4.644,11.32,3.325,4.281,4.644,11.32,3.325,0.002
21646,4.281,4.644,11.32,3.326,4.281,4.644,11.32,3.326,4.281,4.644,11.32,3.326,4.281,4.644,11.32,3.326,8.134
21647,4.281,4.644,11.32,3.326,4.281,4.644,11.32,3.326,4.281,4.644,11.32,3.326,4.281,4.644,11.32,3.326,5.815
21648,4.281,4.644,11.32,3.326,4.281,4.644,11.32,3.326,4.281,4.644,11.32,3.326,4.281,4.644,11.32,3.326,7.179
21649,4.281,4.643,11.32,3.326,4.281,4.643,11.32,3.326,4.281,4.643,11.32,3.326,4.281,4.643,11.32,3.326,7.488
21650,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,26.716
21651,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.941
21652,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,0.017
21653,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,0.004
21654,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.779
21655,4.281,4.643,11.32,3.326,4.281,4.643,11.32,3.326,4.281,4.643,11.32,3.326,4.281,4.643,11.32,3.326,7.751
21656,4.281,4.643,11.32,3.326,4.281,4.643,11.32,3.326,4.281,4.643,11.32,3.326,4.281,4.643,11.32,3.326,8.22
21657,4.281,4.643,11.32,3.326,4.281,4.643,11.32,3.326,4.281,4.643,11.32,3.326,4.281,4.643,11.32,3.326,8.427
21658,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,10.003
21659,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.88
21660,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,0.023
21661,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,6.143
21662,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,8.988
21663,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,5.162
21664,4.281,4.644,11.32,3.325,4.281,4.644,11.32,3.325,4.281,4.644,11.32,3.325,4.281,4.644,11.32,3.325,7.134
21665,4.281,4.644,11.32,3.325,4.281,4.644,11.32,3.325,4.281,4.644,11.32,3.325,4.281,4.644,11.32,3.325,7.079
21666,4.281,4.644,11.32,3.325,4.281,4.644,11.32,3.325,4.281,4.644,11.32,3.325,4.281,4.644,11.32,3.325,7.273
21667,4.281,4.644,11.32,3.325,4.281,4.644,11.32,3.325,4.281,4.644,11.32,3.325,4.281,4.644,11.32,3.325,9.201
21668,4.281,4.644,11.32,3.325,4.281,4.644,11.32,3.325,4.281,4.644,11.32,3.325,4.281,4.644,11.32,3.325,4.991
21669,4.281,4.644,11.32,3.325,4.281,4.644,11.32,3.325,4.281,4.644,11.32,3.325,4.281,4.644,11.32,3.325,6.793
21670,4.281,4.644,11.32,3.325,4.281,4.644,11.32,3.325,4.281,4.644,11.32,3.325,4.281,4.644,11.32,3.325,7.409
21671,4.281,4.644,11.32,3.325,4.281,4.644,11.32,3.325,4.281,4.644,11.32,3.325,4.281,4.644,11.32,3.325,7.069
21672,4.281,4.644,11.32,3.325,4.281,4.644,11.32,3.325,4.281,4.644,11.32,3.325,4.281,4.644,11.32,3.325,8.941
21673,4.281,4.644,11.32,3.325,4.281,4.644,11.32,3.325,4.281,4.644,11.32,3.325,4.281,4.644,11.32,3.325,5.684
21674,4.281,4.644,11.32,3.325,4.281,4.644,11.32,3.325,4.281,4.644,11.32,3.325,4.281,4.644,11.32,3.325,7.148
21675,4.281,4.644,11.32,3.325,4.281,4.644,11.32,3.325,4.281,4.644,11.32,3.325,4.281,4.644,11.32,3.325,10.006
21676,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.442
21680,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,9.437
21681,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.461
21682,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,9.675
21683,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,7.612
21684,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,14.356
21685,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.368
21686,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,0.034
21687,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,6.854
21688,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,5.116
21689,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,7.966
21690,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,6.361
21691,4.281,4.644,11.32,3.325,4.281,4.644,11.32,3.325,4.281,4.644,11.32,3.325,4.281,4.644,11.32,3.325,9.994
21692,4.281,4.644,11.32,3.325,4.281,4.644,11.32,3.325,4.281,4.644,11.32,3.325,4.281,4.644,11.32,3.325,4.626
21693,4.281,4.644,11.32,3.325,4.281,4.644,11.32,3.325,4.281,4.644,11.32,3.325,4.281,4.644,11.32,3.325,7.656
21694,4.281,4.644,11.32,3.325,4.281,4.644,11.32,3.325,4.281,4.644,11.32,3.325,4.281,4.644,11.32,3.325,5.979
21695,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,8.553
21696,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,5.683
21697,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,7.418
21698,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,12.071
21699,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,5.336
21700,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.379
21701,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,9.029
21702,4.281,4.644,11.32,3.325,4.281,4.644,11.32,3.325,4.281,4.644,11.32,3.325,4.281,4.644,11.32,3.325,4.773
21707,4.281,4.644,11.32,3.325,4.281,4.644,11.32,3.325,4.281,4.644,11.32,3.325,4.281,4.644,11.32,3.325,7.515
21708,4.281,4.644,11.32,3.325,4.281,4.644,11.32,3.325,4.281,4.644,11.32,3.325,4.281,4.644,11.32,3.325,5.661
21709,4.281,4.644,11.32,3.325,4.281,4.644,11.32,3.325,4.281,4.644,11.32,3.325,4.281,4.644,11.32,3.325,8.708
21710,4.281,4.644,11.32,3.325,4.281,4.644,11.32,3.325,4.281,4.644,11.32,3.325,4.281,4.644,11.32,3.325,5.733
21711,4.281,4.644,11.32,3.325,4.281,4.644,11.32,3.325,4.281,4.644,11.32,3.325,4.281,4.644,11.32,3.325,6.875
21712,4.281,4.644,11.32,3.325,4.281,4.644,11.32,3.325,4.281,4.644,11.32,3.325,4.281,4.644,11.32,3.325,8.053
21713,4.281,4.644,11.32,3.325,4.281,4.644,11.32,3.325,4.281,4.644,11.32,3.325,4.281,4.644,11.32,3.325,8.849
21714,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,5.112
21715,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,6.723
21716,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,7.606
21717,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,6.508
21718,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,7.549
21719,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,7.749
21720,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,5.563
21721,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,11.056
21722,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,22.542
21723,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,17.179
21724,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,0.029
21725,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,0.002
21726,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,10.491
21727,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,0.03
21728,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,0.003
21729,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,28.874
21735,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,0.003
21736,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,39.289
21737,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,15.413
21738,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,0.031
21739,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,0.003
21740,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,0.002
21741,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,0.002
21742,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,0.002
21743,4.281,4.644,11.32,3.325,4.281,4.644,11.32,3.325,4.281,4.644,11.32,3.325,4.281,4.644,11.32,3.325,0.002
21744,4.281,4.644,11.32,3.324,4.281,4.644,11.32,3.324,4.281,4.644,11.32,3.324,4.281,4.644,11.32,3.324,7.85
21745,4.281,4.644,11.32,3.324,4.281,4.644,11.32,3.324,4.281,4.644,11.32,3.324,4.281,4.644,11.32,3.324,0.032
21746,4.281,4.644,11.32,3.324,4.281,4.644,11.32,3.324,4.281,4.644,11.32,3.324,4.281,4.644,11.32,3.324,9.686
21747,4.281,4.643,11.32,3.324,4.281,4.643,11.32,3.324,4.281,4.643,11.32,3.324,4.281,4.643,11.32,3.324,9.625
21748,4.281,4.643,11.32,3.324,4.281,4.643,11.32,3.324,4.281,4.643,11.32,3.324,4.281,4.643,11.32,3.324,9.661
21749,4.281,4.643,11.32,3.324,4.281,4.643,11.32,3.324,4.281,4.643,11.32,3.324,4.281,4.643,11.32,3.324,0.029
21750,4.281,4.643,11.32,3.324,4.281,4.643,11.32,3.324,4.281,4.643,11.32,3.324,4.281,4.643,11.32,3.324,10.688
21751,4.281,4.643,11.32,3.324,4.281,4.643,11.32,3.324,4.281,4.643,11.32,3.324,4.281,4.643,11.32,3.324,17.95
21752,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,0.035
21753,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,9.433
21754,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,0.038
21755,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,0.005
21756,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,8.776
21757,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,10.131
21758,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,15.3
21759,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,0.029
21760,4.281,4.643,11.32,3.324,4.281,4.643,11.32,3.324,4.281,4.643,11.32,3.324,4.281,4.643,11.32,3.324,15.508
21761,4.281,4.643,11.32,3.324,4.281,4.643,11.32,3.324,4.281,4.643,11.32,3.324,4.281,4.643,11.32,3.324,0.029
21762,4.28,4.643,11.32,3.324,4.28,4.643,11.32,3.324,4.28,4.643,11.32,3.324,4.28,4.643,11.32,3.324,0.003
21763,4.28,4.643,11.32,3.324,4.28,4.643,11.32,3.324,4.28,4.643,11.32,3.324,4.28,4.643,11.32,3.324,12.147
21764,4.28,4.643,11.32,3.324,4.28,4.643,11.32,3.324,4.28,4.643,11.32,3.324,4.28,4.643,11.32,3.324,0.021
21765,4.28,4.643,11.32,3.324,4.28,4.643,11.32,3.324,4.28,4.643,11.32,3.324,4.28,4.643,11.32,3.324,12.873
21766,4.281,4.643,11.32,3.324,4.281,4.643,11.32,3.324,4.281,4.643,11.32,3.324,4.281,4.643,11.32,3.324,0.028
21767,4.281,4.643,11.32,3.324,4.281,4.643,11.32,3.324,4.281,4.643,11.32,3.324,4.281,4.643,11.32,3.324,9.269
21768,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,11.787
21769,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,6.506
21770,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,0.028
21771,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,11.295
21772,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,0.028
21773,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,7.013
21774,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,15.664
21775,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,29.956
21776,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,0.028
21777,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,0.003
21778,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,0.002
21779,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,4.281,4.643,11.32,3.325,0.002
