id,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11,L12,L13,L14,L15,L16,ping
6896,4.279,4.676,11.32,3.339,,,,,,,,,,,,,20.182
6897,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.902
6899,4.279,4.676,11.32,3.34,,,,,,,,,,,,,18.485
6900,4.279,4.676,11.32,3.34,,,,,,,,,,,,,20.236
6901,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.866
6902,4.279,4.676,11.32,3.339,,,,,,,,,,,,,28.923
6903,4.279,4.676,11.32,3.339,,,,,,,,,,,,,11.173
6904,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.659
6905,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.963
6906,4.279,4.676,11.32,3.339,,,,,,,,,,,,,20.292
6909,4.279,4.676,11.32,3.34,,,,,,,,,,,,,20.22
6910,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.742
6911,4.279,4.676,11.32,3.339,,,,,,,,,,,,,20.116
6912,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.799
6913,4.279,4.676,11.32,3.339,,,,,,,,,,,,,22.299
6914,4.279,4.676,11.32,3.339,,,,,,,,,,,,,18.024
6917,4.279,4.676,11.32,3.339,,,,,,,,,,,,,20.136
6918,4.279,4.676,11.32,3.339,,,,,,,,,,,,,61.4
6919,4.279,4.676,11.32,3.339,,,,,,,,,,,,,4.167
6920,4.279,4.676,11.32,3.339,,,,,,,,,,,,,1.57
6921,4.279,4.676,11.32,3.339,,,,,,,,,,,,,12.758
6922,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.74
6923,4.279,4.676,11.32,3.339,,,,,,,,,,,,,20.206
6924,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.941
6925,4.279,4.676,11.32,3.339,,,,,,,,,,,,,22.532
6926,4.279,4.676,11.32,3.339,,,,,,,,,,,,,17.264
6927,4.279,4.676,11.32,3.339,,,,,,,,,,,,,20.105
6928,4.279,4.676,11.32,3.339,,,,,,,,,,,,,23.173
6929,4.279,4.676,11.32,3.339,,,,,,,,,,,,,16.767
6930,4.279,4.676,11.32,3.339,,,,,,,,,,,,,23.459
6931,4.279,4.676,11.32,3.339,,,,,,,,,,,,,16.756
6932,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.969
6933,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.871
6934,4.279,4.676,11.32,3.339,,,,,,,,,,,,,20.322
6935,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.672
6936,4.279,4.676,11.32,3.339,,,,,,,,,,,,,22.069
6938,4.279,4.676,11.32,3.339,,,,,,,,,,,,,20.171
6939,4.279,4.676,11.32,3.339,,,,,,,,,,,,,20.1
6940,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.848
6941,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.952
6942,4.279,4.676,11.32,3.339,,,,,,,,,,,,,20.018
6943,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.944
6944,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.994
6945,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.989
6946,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.956
6947,4.279,4.676,11.32,3.339,,,,,,,,,,,,,20.188
6948,4.279,4.676,11.32,3.339,,,,,,,,,,,,,40.441
6949,4.279,4.676,11.32,3.339,,,,,,,,,,,,,11.734
6950,4.279,4.676,11.32,3.339,,,,,,,,,,,,,9.056
6951,4.279,4.676,11.32,3.339,,,,,,,,,,,,,18.682
6952,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.947
6953,4.279,4.676,11.32,3.339,,,,,,,,,,,,,22.29
6954,4.279,4.676,11.32,3.339,,,,,,,,,,,,,17.633
6955,4.279,4.676,11.32,3.339,,,,,,,,,,,,,20.237
6956,4.279,4.676,11.32,3.339,,,,,,,,,,,,,21.928
6957,4.279,4.676,11.32,3.339,,,,,,,,,,,,,17.992
6958,4.279,4.676,11.32,3.339,,,,,,,,,,,,,20.888
6959,4.279,4.676,11.32,3.339,,,,,,,,,,,,,20.653
6960,4.279,4.676,11.32,3.339,,,,,,,,,,,,,27.456
6961,4.279,4.676,11.32,3.339,,,,,,,,,,,,,11.048
6962,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.8
6964,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.973
6965,4.279,4.676,11.32,3.339,,,,,,,,,,,,,20.462
6966,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.495
6968,4.279,4.676,11.32,3.339,,,,,,,,,,,,,20.968
6969,4.279,4.676,11.32,3.339,,,,,,,,,,,,,29.512
6970,4.279,4.676,11.32,3.339,,,,,,,,,,,,,12.924
6972,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.38
6973,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.593
6974,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.9
6975,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.964
6977,4.279,4.676,11.32,3.339,,,,,,,,,,,,,20.218
6978,4.279,4.676,11.32,3.339,,,,,,,,,,,,,25.727
6979,4.279,4.676,11.32,3.339,,,,,,,,,,,,,15.249
6980,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.674
6984,4.279,4.676,11.32,3.339,,,,,,,,,,,,,41.521
6985,4.279,4.676,11.32,3.339,,,,,,,,,,,,,3.912
6986,4.279,4.676,11.32,3.339,,,,,,,,,,,,,14.427
6987,4.279,4.676,11.32,3.339,,,,,,,,,,,,,21.176
6990,4.279,4.676,11.32,3.339,,,,,,,,,,,,,20.091
6994,4.279,4.676,11.32,3.339,,,,,,,,,,,,,31.032
6995,4.279,4.676,11.32,3.339,,,,,,,,,,,,,11.008
6996,4.279,4.675,11.32,3.339,,,,,,,,,,,,,18.024
6997,4.279,4.676,11.32,3.339,,,,,,,,,,,,,20.483
7000,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.956
7001,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.955
7002,4.279,4.676,11.32,3.339,,,,,,,,,,,,,27.734
7003,4.279,4.676,11.32,3.339,,,,,,,,,,,,,12.65
7004,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.883
7005,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.889
7006,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.964
7007,4.279,4.676,11.32,3.339,,,,,,,,,,,,,24.452
7008,4.279,4.676,11.32,3.339,,,,,,,,,,,,,21.494
7009,4.279,4.676,11.32,3.339,,,,,,,,,,,,,14.318
7010,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.705
7011,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.878
7012,4.279,4.676,11.32,3.339,,,,,,,,,,,,,25.238
7013,4.279,4.676,11.32,3.339,,,,,,,,,,,,,14.947
7014,4.279,4.676,11.32,3.339,,,,,,,,,,,,,22.349
7015,4.279,4.676,11.32,3.339,,,,,,,,,,,,,17.588
7016,4.279,4.676,11.32,3.339,,,,,,,,,,,,,20.662
7017,4.279,4.676,11.32,3.339,,,,,,,,,,,,,40.5
7018,4.279,4.676,11.32,3.339,,,,,,,,,,,,,1.561
7019,4.279,4.676,11.32,3.339,,,,,,,,,,,,,17.939
7020,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.456
7021,4.279,4.676,11.32,3.339,,,,,,,,,,,,,20.412
7022,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.513
7025,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.938
7026,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.86
7027,4.279,4.676,11.32,3.339,,,,,,,,,,,,,21.272
7028,4.279,4.676,11.32,3.339,,,,,,,,,,,,,18.901
7030,4.279,4.676,11.32,3.339,,,,,,,,,,,,,20.151
7031,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.876
7032,4.279,4.676,11.32,3.339,,,,,,,,,,,,,20.075
7033,4.279,4.676,11.32,3.339,,,,,,,,,,,,,24.846
7034,4.279,4.676,11.32,3.339,,,,,,,,,,,,,14.995
7035,4.279,4.676,11.32,3.339,,,,,,,,,,,,,23.006
7037,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.376
7040,4.279,4.676,11.32,3.339,,,,,,,,,,,,,20.951
7041,4.279,4.676,11.32,3.339,,,,,,,,,,,,,24.109
7042,4.279,4.676,11.32,3.339,,,,,,,,,,,,,14.277
7043,4.279,4.676,11.32,3.339,,,,,,,,,,,,,20.207
7044,4.279,4.676,11.32,3.339,,,,,,,,,,,,,20.067
7046,4.279,4.676,11.32,3.339,,,,,,,,,,,,,11.823
7047,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.881
7048,4.279,4.676,11.32,3.339,,,,,,,,,,,,,55.085
7049,4.279,4.676,11.32,3.339,,,,,,,,,,,,,3.97
7050,4.279,4.676,11.32,3.339,,,,,,,,,,,,,3.818
7051,4.279,4.676,11.32,3.339,,,,,,,,,,,,,18.036
7052,4.279,4.676,11.32,3.339,,,,,,,,,,,,,28.471
7054,4.279,4.676,11.32,3.339,,,,,,,,,,,,,20.13
7055,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.719
7056,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.521
7057,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.952
7058,4.279,4.676,11.32,3.339,,,,,,,,,,,,,21.451
7059,4.279,4.676,11.32,3.339,,,,,,,,,,,,,18.695
7060,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.96
7061,4.279,4.676,11.32,3.339,,,,,,,,,,,,,20.124
7062,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.816
7063,4.279,4.676,11.32,3.339,,,,,,,,,,,,,21.802
7064,4.279,4.676,11.32,3.339,,,,,,,,,,,,,18.168
7067,4.279,4.676,11.32,3.339,,,,,,,,,,,,,20.22
7068,4.279,4.676,11.32,3.339,,,,,,,,,,,,,20.125
7069,4.279,4.676,11.32,3.339,,,,,,,,,,,,,21.629
7070,4.279,4.676,11.32,3.339,,,,,,,,,,,,,20.525
7071,4.279,4.676,11.32,3.339,,,,,,,,,,,,,18
7072,4.279,4.676,11.32,3.339,,,,,,,,,,,,,20.267
7075,4.279,4.676,11.32,3.339,,,,,,,,,,,,,18.511
7076,4.279,4.676,11.32,3.339,,,,,,,,,,,,,20.807
7077,4.279,4.676,11.32,3.339,,,,,,,,,,,,,37.154
7078,4.279,4.676,11.32,3.339,,,,,,,,,,,,,4.333
7079,4.279,4.676,11.32,3.339,,,,,,,,,,,,,18.931
7080,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.836
7083,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.635
7084,4.279,4.676,11.32,3.339,,,,,,,,,,,,,20
7085,4.279,4.675,11.32,3.339,,,,,,,,,,,,,20.215
7086,4.279,4.675,11.32,3.339,,,,,,,,,,,,,20.473
7087,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.535
7088,4.279,4.676,11.32,3.339,,,,,,,,,,,,,20.417
7089,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.452
7090,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.964
7091,4.279,4.676,11.32,3.339,,,,,,,,,,,,,32.786
7092,4.279,4.676,11.32,3.339,,,,,,,,,,,,,7.641
7093,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.735
7094,4.279,4.676,11.32,3.339,,,,,,,,,,,,,20.297
7095,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.652
7098,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.685
7099,4.279,4.676,11.32,3.339,,,,,,,,,,,,,21.814
7100,4.279,4.676,11.32,3.339,,,,,,,,,,,,,18.382
7101,4.279,4.676,11.32,3.339,,,,,,,,,,,,,21.007
7102,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.008
7103,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.929
7104,4.279,4.676,11.32,3.339,,,,,,,,,,,,,22.858
7105,4.279,4.676,11.32,3.339,,,,,,,,,,,,,33.293
7106,4.279,4.676,11.32,3.339,,,,,,,,,,,,,4.964
7107,4.279,4.676,11.32,3.339,,,,,,,,,,,,,18.985
7108,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.877
7109,4.279,4.676,11.32,3.339,,,,,,,,,,,,,20.1
7110,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.934
7111,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.984
7112,4.279,4.676,11.32,3.339,,,,,,,,,,,,,20.107
7113,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.81
7114,4.279,4.676,11.32,3.339,,,,,,,,,,,,,21.277
7115,4.279,4.676,11.32,3.339,,,,,,,,,,,,,18.668
7116,4.279,4.676,11.32,3.339,,,,,,,,,,,,,20.114
7117,4.279,4.676,11.32,3.339,,,,,,,,,,,,,21.852
7118,4.279,4.676,11.32,3.339,,,,,,,,,,,,,18.257
7119,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.936
7120,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.974
7121,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.952
7123,4.279,4.676,11.32,3.339,,,,,,,,,,,,,12.84
7124,4.279,4.676,11.32,3.339,,,,,,,,,,,,,20.052
7126,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.957
7127,4.279,4.676,11.32,3.339,,,,,,,,,,,,,20.259
7128,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.682
7129,4.279,4.676,11.32,3.339,,,,,,,,,,,,,20.078
7130,4.279,4.676,11.32,3.339,,,,,,,,,,,,,20.01
7131,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.83
7132,4.279,4.676,11.32,3.339,,,,,,,,,,,,,20.862
7133,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.313
7134,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.988
7135,4.279,4.676,11.32,3.339,,,,,,,,,,,,,41.502
7136,4.279,4.676,11.32,3.339,,,,,,,,,,,,,5.541
7137,4.279,4.676,11.32,3.339,,,,,,,,,,,,,13.152
7140,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.984
7141,4.279,4.676,11.32,3.339,,,,,,,,,,,,,20.175
7142,4.279,4.676,11.32,3.339,,,,,,,,,,,,,20.4
7143,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.579
7144,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.968
7145,4.279,4.676,11.32,3.339,,,,,,,,,,,,,22.524
7146,4.279,4.676,11.32,3.339,,,,,,,,,,,,,18.975
7147,4.279,4.676,11.32,3.339,,,,,,,,,,,,,18.746
7148,4.279,4.676,11.32,3.339,,,,,,,,,,,,,24.154
7149,4.279,4.676,11.32,3.339,,,,,,,,,,,,,15.723
7152,4.279,4.676,11.32,3.339,,,,,,,,,,,,,20.212
7153,4.279,4.676,11.32,3.339,,,,,,,,,,,,,24.092
7159,4.279,4.676,11.32,3.339,,,,,,,,,,,,,20.253
7160,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.658
7161,4.279,4.676,11.32,3.339,,,,,,,,,,,,,20.753
7162,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.583
7163,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.601
7164,4.279,4.676,11.32,3.339,,,,,,,,,,,,,20.187
7165,4.279,4.676,11.32,3.339,,,,,,,,,,,,,36.72
7166,4.279,4.676,11.32,3.339,,,,,,,,,,,,,3.925
7167,4.279,4.676,11.32,3.339,,,,,,,,,,,,,24.496
7168,4.279,4.676,11.32,3.339,,,,,,,,,,,,,14.686
7169,4.279,4.676,11.32,3.339,,,,,,,,,,,,,25.311
7170,4.279,4.676,11.32,3.339,,,,,,,,,,,,,14.714
7171,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.974
7172,4.279,4.676,11.32,3.339,,,,,,,,,,,,,20.593
7175,4.279,4.676,11.32,3.339,,,,,,,,,,,,,20.49
7176,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.582
7177,4.279,4.676,11.32,3.339,,,,,,,,,,,,,20.172
7178,4.279,4.676,11.32,3.339,,,,,,,,,,,,,21.552
7179,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.638
7180,4.279,4.676,11.32,3.339,,,,,,,,,,,,,21.069
7181,4.279,4.676,11.32,3.339,,,,,,,,,,,,,18.436
7182,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.852
7183,4.279,4.676,11.32,3.339,,,,,,,,,,,,,20.219
7185,4.279,4.675,11.32,3.339,,,,,,,,,,,,,20.136
7186,4.279,4.675,11.32,3.339,,,,,,,,,,,,,19.825
7187,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.948
7188,4.279,4.676,11.32,3.339,,,,,,,,,,,,,21.501
7189,4.279,4.676,11.32,3.339,,,,,,,,,,,,,18.672
7190,4.279,4.676,11.32,3.339,,,,,,,,,,,,,20.169
7191,4.279,4.676,11.32,3.339,,,,,,,,,,,,,21.569
7192,4.279,4.676,11.32,3.339,,,,,,,,,,,,,18.173
7193,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.976
7194,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.938
7195,4.279,4.676,11.32,3.339,,,,,,,,,,,,,20.094
7196,4.279,4.675,11.32,3.339,,,,,,,,,,,,,19.874
7197,4.279,4.676,11.32,3.339,,,,,,,,,,,,,20.466
7198,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.729
7199,4.279,4.676,11.32,3.339,,,,,,,,,,,,,26.886
7200,4.279,4.676,11.32,3.339,,,,,,,,,,,,,22.246
7201,4.279,4.676,11.32,3.339,,,,,,,,,,,,,12.539
7202,4.279,4.676,11.32,3.339,,,,,,,,,,,,,18.244
7203,4.279,4.676,11.32,3.339,,,,,,,,,,,,,20.308
7204,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.63
7205,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.923
7206,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.964
7207,4.279,4.676,11.32,3.339,,,,,,,,,,,,,20.254
7208,4.279,4.676,11.32,3.339,,,,,,,,,,,,,20.239
7209,4.279,4.676,11.32,3.339,,,,,,,,,,,,,21.713
7210,4.279,4.676,11.32,3.339,,,,,,,,,,,,,18.217
7211,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.668
7212,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.998
7213,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.941
7214,4.279,4.676,11.32,3.339,,,,,,,,,,,,,20.243
7215,4.279,4.676,11.32,3.339,,,,,,,,,,,,,21.27
7216,4.279,4.676,11.32,3.339,,,,,,,,,,,,,23.862
7217,4.279,4.676,11.32,3.339,,,,,,,,,,,,,14.781
7218,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.998
7219,4.279,4.676,11.32,3.339,,,,,,,,,,,,,20.194
7220,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.709
7221,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.963
7222,4.279,4.676,11.32,3.339,,,,,,,,,,,,,20.277
7223,4.279,4.676,11.32,3.339,,,,,,,,,,,,,21.136
7224,4.279,4.676,11.32,3.339,,,,,,,,,,,,,18.759
7225,4.279,4.676,11.32,3.339,,,,,,,,,,,,,20.133
7226,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.811
7227,4.279,4.676,11.32,3.339,,,,,,,,,,,,,20
7228,4.279,4.676,11.32,3.339,,,,,,,,,,,,,34.309
7229,4.279,4.676,11.32,3.339,,,,,,,,,,,,,5.769
7231,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.743
7232,4.279,4.676,11.32,3.339,,,,,,,,,,,,,21.368
7233,4.279,4.676,11.32,3.339,,,,,,,,,,,,,18.499
7234,4.279,4.676,11.32,3.339,,,,,,,,,,,,,28.208
7235,4.279,4.676,11.32,3.339,,,,,,,,,,,,,11.323
7236,4.279,4.676,11.32,3.339,,,,,,,,,,,,,20.457
7237,4.279,4.676,11.32,3.339,,,,,,,,,,,,,23.565
7238,4.279,4.676,11.32,3.339,,,,,,,,,,,,,16.615
7239,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.872
7240,4.279,4.676,11.32,3.339,,,,,,,,,,,,,21.107
7241,4.279,4.676,11.32,3.339,,,,,,,,,,,,,18.93
7244,4.279,4.676,11.32,3.339,,,,,,,,,,,,,20.496
7248,4.279,4.676,11.32,3.339,,,,,,,,,,,,,22.551
7249,4.279,4.676,11.32,3.339,,,,,,,,,,,,,17.233
7250,4.279,4.676,11.32,3.339,,,,,,,,,,,,,20.115
7251,4.279,4.676,11.32,3.339,,,,,,,,,,,,,20.554
7252,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.047
7253,4.279,4.676,11.32,3.339,,,,,,,,,,,,,20.153
7254,4.279,4.676,11.32,3.339,,,,,,,,,,,,,20.157
7255,4.279,4.676,11.32,3.339,,,,,,,,,,,,,20.246
7256,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.904
7257,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.847
7258,4.279,4.676,11.32,3.339,,,,,,,,,,,,,35.589
7259,4.279,4.676,11.32,3.339,,,,,,,,,,,,,4.78
7260,4.279,4.676,11.32,3.339,,,,,,,,,,,,,37.849
7261,4.279,4.676,11.32,3.339,,,,,,,,,,,,,3.808
7262,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.28
7263,4.279,4.676,11.32,3.339,,,,,,,,,,,,,18.699
7265,4.279,4.676,11.32,3.339,,,,,,,,,,,,,20.436
7266,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.787
7267,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.725
7268,4.279,4.676,11.32,3.339,,,,,,,,,,,,,22.613
7271,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.783
7272,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.938
7273,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.991
7274,4.279,4.676,11.32,3.339,,,,,,,,,,,,,20.993
7275,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.247
7276,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.648
7277,4.279,4.676,11.32,3.339,,,,,,,,,,,,,22.556
7278,4.279,4.676,11.32,3.339,,,,,,,,,,,,,18.809
7279,4.279,4.676,11.32,3.339,,,,,,,,,,,,,26.974
7280,4.279,4.676,11.32,3.339,,,,,,,,,,,,,12.747
7281,4.279,4.676,11.32,3.339,,,,,,,,,,,,,20.063
7282,4.279,4.676,11.32,3.339,,,,,,,,,,,,,25.099
7283,4.279,4.676,11.32,3.339,,,,,,,,,,,,,20.077
7284,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.537
7285,4.279,4.676,11.32,3.339,,,,,,,,,,,,,15.23
7286,4.279,4.676,11.32,3.339,,,,,,,,,,,,,25.558
7287,4.279,4.676,11.32,3.339,,,,,,,,,,,,,15.01
7290,4.279,4.676,11.32,3.339,,,,,,,,,,,,,6.686
7291,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.193
7292,4.279,4.676,11.32,3.339,,,,,,,,,,,,,20.735
7293,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.148
7294,4.279,4.676,11.32,3.339,,,,,,,,,,,,,21.353
7295,4.279,4.676,11.32,3.339,,,,,,,,,,,,,18.623
7298,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.958
7300,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.997
7301,4.279,4.676,11.32,3.339,,,,,,,,,,,,,23.069
7302,4.279,4.676,11.32,3.339,,,,,,,,,,,,,17.114
7304,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.706
7305,4.279,4.676,11.32,3.339,,,,,,,,,,,,,21.413
7306,4.279,4.676,11.32,3.339,,,,,,,,,,,,,18.67
7308,4.279,4.676,11.32,3.339,,,,,,,,,,,,,20.088
7309,4.279,4.676,11.32,3.339,,,,,,,,,,,,,20.373
7310,4.279,4.676,11.32,3.339,,,,,,,,,,,,,22.159
7311,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.34
7312,4.279,4.676,11.32,3.339,,,,,,,,,,,,,18.148
7313,4.279,4.676,11.32,3.339,,,,,,,,,,,,,25.026
7314,4.279,4.676,11.32,3.339,,,,,,,,,,,,,14.879
7315,4.279,4.676,11.32,3.339,,,,,,,,,,,,,20.101
7316,4.279,4.676,11.32,3.339,,,,,,,,,,,,,20.01
7318,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.616
7322,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.952
7323,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.86
7324,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.966
7325,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.985
7326,4.279,4.676,11.32,3.339,,,,,,,,,,,,,22.039
7327,4.279,4.676,11.32,3.339,,,,,,,,,,,,,20.99
7328,4.279,4.676,11.32,3.339,,,,,,,,,,,,,18.039
7329,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.835
7330,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.198
7331,4.279,4.676,11.32,3.339,,,,,,,,,,,,,23.841
7332,4.279,4.676,11.32,3.339,,,,,,,,,,,,,16.178
7333,4.279,4.676,11.32,3.339,,,,,,,,,,,,,20.003
7334,4.279,4.676,11.32,3.339,,,,,,,,,,,,,21.661
7335,4.279,4.676,11.32,3.339,,,,,,,,,,,,,18.694
7336,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.773
7337,4.279,4.676,11.32,3.339,,,,,,,,,,,,,20.162
7340,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.98
7341,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.989
7342,4.279,4.676,11.32,3.339,,,,,,,,,,,,,33.023
7343,4.279,4.676,11.32,3.339,,,,,,,,,,,,,7.578
7344,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.498
7345,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.983
7346,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.978
7347,4.279,4.676,11.32,3.339,,,,,,,,,,,,,20.042
7348,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.904
7349,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.958
7350,4.279,4.676,11.32,3.339,,,,,,,,,,,,,20.235
7351,4.279,4.676,11.32,3.339,,,,,,,,,,,,,47.143
7352,4.279,4.676,11.32,3.339,,,,,,,,,,,,,6.293
7353,4.279,4.676,11.32,3.339,,,,,,,,,,,,,6.893
7354,4.279,4.676,11.32,3.339,,,,,,,,,,,,,21.736
7355,4.279,4.676,11.32,3.339,,,,,,,,,,,,,21.412
7356,4.279,4.676,11.32,3.339,,,,,,,,,,,,,16.482
7357,4.279,4.676,11.32,3.339,,,,,,,,,,,,,25.485
7358,4.279,4.676,11.32,3.339,,,,,,,,,,,,,14.38
7359,4.279,4.676,11.32,3.339,,,,,,,,,,,,,20.399
7360,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.716
7364,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.983
7365,4.279,4.676,11.32,3.339,,,,,,,,,,,,,22.431
7366,4.279,4.676,11.32,3.339,,,,,,,,,,,,,17.435
7368,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.978
7369,4.279,4.676,11.32,3.339,,,,,,,,,,,,,19.956
